sales_id,customer_id,product_id,order_date_key,payment_method_id,store_id,location_id,order_status,quantity_sold,discount_applied
S5413,CUST1127,PROD177,D360,PM2,STORE29,LOC20,Cancelled,3,19.68
S5414,CUST1725,PROD168,D31,PM4,STORE19,LOC30,Completed,4,6.13
S5415,CUST1418,PROD103,D1,PM5,STORE16,LOC4,Cancelled,4,10.95
S5416,CUST1708,PROD141,D338,PM3,STORE6,LOC39,Pending,2,20.49
S5417,CUST1459,PROD191,D247,PM1,STORE6,LOC9,Completed,2,20.17
S5418,CUST1933,PROD133,D315,PM3,STORE19,LOC18,Returned,2,21.23
S5419,CUST1251,PROD124,D360,PM5,STORE30,LOC50,Cancelled,4,24.27
S5420,CUST1304,PROD115,D32,PM1,STORE8,LOC31,Returned,1,13.33
S5421,CUST1386,PROD102,D222,PM5,STORE15,LOC35,Cancelled,1,25.64
S5422,CUST1331,PROD192,D280,PM1,STORE17,LOC4,Pending,4,23.58
S5423,CUST1490,PROD170,D220,PM5,STORE27,LOC11,Cancelled,3,20.47
S5424,CUST1931,PROD110,D135,PM3,STORE4,LOC7,Pending,4,5.18
S5425,CUST1254,PROD184,D32,PM1,STORE22,LOC28,Returned,1,0.37
S5426,CUST1159,PROD142,D86,PM4,STORE10,LOC42,Completed,2,16.97
S5427,CUST1865,PROD154,D343,PM2,STORE27,LOC27,Completed,2,2.17
S5428,CUST1147,PROD111,D62,PM4,STORE24,LOC4,Completed,4,19.4
S5429,CUST1743,PROD175,D293,PM2,STORE19,LOC29,Cancelled,3,2.17
S5430,CUST1981,PROD143,D129,PM4,STORE9,LOC31,Returned,3,14.01
S5431,CUST1809,PROD126,D239,PM4,STORE29,LOC24,Returned,2,21.14
S5432,CUST1925,PROD125,D16,PM5,STORE30,LOC13,Pending,2,9.05
S5433,CUST1718,PROD101,D364,PM4,STORE19,LOC29,Cancelled,3,24.37
S5434,CUST1774,PROD189,D151,PM4,STORE10,LOC5,Cancelled,1,10.53
S5435,CUST1814,PROD127,D46,PM4,STORE22,LOC24,Returned,4,25.93
S5436,CUST1335,PROD129,D151,PM3,STORE1,LOC3,Returned,3,10.92
S5437,CUST1143,PROD178,D219,PM2,STORE23,LOC22,Completed,2,11.39
S5438,CUST1825,PROD131,D286,PM1,STORE30,LOC48,Returned,1,6.07
S5439,CUST1923,PROD133,D363,PM3,STORE17,LOC50,Returned,2,12.3
S5440,CUST1815,PROD120,D229,PM1,STORE9,LOC23,Returned,3,26.43
S5441,CUST1945,PROD164,D108,PM4,STORE20,LOC27,Pending,4,7.73
S5442,CUST1001,PROD120,D210,PM1,STORE3,LOC15,Returned,2,8.17
S5443,CUST1153,PROD188,D197,PM1,STORE17,LOC42,Completed,1,21.22
S5444,CUST1282,PROD115,D235,PM4,STORE2,LOC13,Cancelled,2,26.06
S5445,CUST1212,PROD143,D263,PM2,STORE14,LOC8,Pending,3,27.24
S5446,CUST1608,PROD133,D222,PM3,STORE11,LOC2,Pending,3,21.02
S5447,CUST1253,PROD125,D167,PM4,STORE3,LOC36,Returned,2,21.42
S5448,CUST1320,PROD125,D327,PM4,STORE28,LOC33,Pending,3,15.14
S5449,CUST1030,PROD189,D16,PM1,STORE19,LOC30,Cancelled,2,17.49
S5450,CUST1682,PROD121,D235,PM2,STORE24,LOC1,Returned,3,26.51
S5451,CUST1843,PROD187,D332,PM4,STORE3,LOC19,Returned,1,12.07
S5452,CUST1145,PROD171,D248,PM2,STORE6,LOC47,Cancelled,1,11.56
S5453,CUST1363,PROD170,D192,PM2,STORE18,LOC43,Cancelled,3,10.75
S5454,CUST1594,PROD152,D294,PM4,STORE4,LOC9,Completed,2,22.53
S5455,CUST1341,PROD124,D53,PM3,STORE6,LOC37,Completed,3,28.8
S5456,CUST1010,PROD138,D109,PM2,STORE15,LOC30,Completed,2,9.4
S5457,CUST1772,PROD118,D323,PM3,STORE5,LOC39,Completed,3,4.86
S5458,CUST1051,PROD157,D265,PM5,STORE15,LOC17,Completed,1,15.27
S5459,CUST1824,PROD175,D113,PM1,STORE28,LOC23,Cancelled,2,6.7
S5460,CUST1312,PROD157,D14,PM3,STORE16,LOC50,Returned,4,23.8
S5461,CUST1887,PROD179,D313,PM1,STORE8,LOC47,Pending,1,12.22
S5462,CUST1696,PROD138,D12,PM5,STORE22,LOC35,Completed,2,27.4
S5463,CUST1069,PROD134,D363,PM4,STORE22,LOC25,Pending,4,24.44
S5464,CUST1919,PROD115,D326,PM4,STORE8,LOC7,Cancelled,4,21.05
S5465,CUST1242,PROD101,D60,PM2,STORE4,LOC38,Pending,1,3.47
S5466,CUST1695,PROD146,D241,PM5,STORE12,LOC18,Completed,3,25.52
S5467,CUST1400,PROD108,D303,PM1,STORE21,LOC43,Completed,4,24.68
S5468,CUST1074,PROD188,D187,PM2,STORE30,LOC33,Returned,4,11.3
S5469,CUST1160,PROD160,D136,PM5,STORE26,LOC37,Cancelled,4,22.94
S5470,CUST1509,PROD195,D269,PM3,STORE3,LOC48,Cancelled,2,28.69
S5471,CUST1724,PROD168,D159,PM4,STORE2,LOC10,Pending,4,17.66
S5472,CUST1753,PROD127,D331,PM2,STORE2,LOC28,Cancelled,3,24.69
S5473,CUST1595,PROD124,D231,PM1,STORE15,LOC36,Returned,4,20.63
S5474,CUST1642,PROD148,D31,PM1,STORE1,LOC25,Cancelled,3,10.88
S5475,CUST1868,PROD143,D182,PM2,STORE28,LOC41,Cancelled,2,7.18
S5476,CUST1987,PROD187,D181,PM3,STORE23,LOC5,Returned,3,23.35
S5477,CUST1929,PROD197,D298,PM2,STORE17,LOC8,Cancelled,1,8.82
S5478,CUST1506,PROD161,D292,PM1,STORE8,LOC47,Returned,3,26.49
S5479,CUST1749,PROD139,D227,PM5,STORE7,LOC36,Pending,1,7.06
S5480,CUST1012,PROD115,D67,PM4,STORE25,LOC46,Cancelled,1,3.28
S5481,CUST1641,PROD130,D263,PM2,STORE28,LOC26,Returned,2,12.8
S5482,CUST1196,PROD106,D56,PM5,STORE9,LOC46,Cancelled,4,14.29
S5483,CUST1031,PROD119,D269,PM2,STORE2,LOC36,Cancelled,3,2.58
S5484,CUST1195,PROD167,D108,PM1,STORE29,LOC2,Pending,2,15.16
S5485,CUST1341,PROD151,D280,PM3,STORE10,LOC33,Completed,2,8.89
S5486,CUST1529,PROD152,D118,PM4,STORE3,LOC40,Completed,1,22.74
S5487,CUST1025,PROD188,D183,PM4,STORE17,LOC19,Pending,1,19.65
S5488,CUST1154,PROD155,D344,PM2,STORE2,LOC31,Pending,3,16.4
S5489,CUST1200,PROD196,D84,PM3,STORE18,LOC17,Completed,1,22.59
S5490,CUST1793,PROD169,D11,PM2,STORE2,LOC5,Returned,3,29.65
S5491,CUST1683,PROD113,D274,PM3,STORE25,LOC19,Returned,3,3.19
S5492,CUST1071,PROD129,D150,PM5,STORE2,LOC5,Completed,3,18.08
S5493,CUST1768,PROD127,D303,PM5,STORE4,LOC24,Pending,1,24.31
S5494,CUST1306,PROD174,D213,PM4,STORE15,LOC26,Cancelled,2,11.83
S5495,CUST1639,PROD190,D143,PM2,STORE19,LOC26,Pending,2,7.68
S5496,CUST1221,PROD163,D180,PM1,STORE20,LOC37,Returned,2,5.96
S5497,CUST1128,PROD101,D276,PM1,STORE11,LOC40,Completed,3,14.04
S5498,CUST1229,PROD137,D130,PM1,STORE21,LOC16,Returned,4,21.42
S5499,CUST1505,PROD193,D181,PM3,STORE27,LOC22,Completed,4,8.68
S5500,CUST1309,PROD159,D362,PM2,STORE19,LOC34,Cancelled,2,22.45
S5501,CUST1717,PROD149,D362,PM4,STORE25,LOC22,Cancelled,2,21.27
S5502,CUST1944,PROD181,D263,PM5,STORE26,LOC40,Cancelled,1,2.14
S5503,CUST1958,PROD104,D18,PM5,STORE4,LOC28,Cancelled,1,20.82
S5504,CUST1547,PROD135,D322,PM1,STORE17,LOC18,Completed,1,29.91
S5505,CUST1272,PROD122,D34,PM5,STORE7,LOC34,Cancelled,3,19.29
S5506,CUST1586,PROD174,D85,PM2,STORE29,LOC5,Pending,4,22.6
S5507,CUST1401,PROD124,D235,PM5,STORE24,LOC29,Returned,3,2.81
S5508,CUST1419,PROD114,D242,PM5,STORE28,LOC50,Returned,4,13.38
S5509,CUST1987,PROD132,D9,PM4,STORE23,LOC19,Pending,4,20.02
S5510,CUST1142,PROD113,D341,PM3,STORE10,LOC38,Returned,4,16.09
S5511,CUST1708,PROD195,D203,PM1,STORE21,LOC41,Completed,1,19.76
S5512,CUST1186,PROD135,D87,PM4,STORE6,LOC2,Completed,3,14.42
S5513,CUST1885,PROD119,D91,PM5,STORE6,LOC28,Pending,1,25.93
S5514,CUST1372,PROD133,D305,PM1,STORE25,LOC35,Pending,2,15.33
S5515,CUST1510,PROD193,D261,PM5,STORE16,LOC46,Completed,3,1.46
S5516,CUST1526,PROD161,D52,PM2,STORE12,LOC18,Pending,4,16.17
S5517,CUST1214,PROD144,D84,PM3,STORE29,LOC44,Cancelled,3,2.72
S5518,CUST1535,PROD153,D59,PM4,STORE9,LOC9,Returned,4,0.69
S5519,CUST1710,PROD132,D23,PM2,STORE22,LOC10,Completed,2,13.68
S5520,CUST1495,PROD196,D261,PM5,STORE22,LOC24,Completed,4,6.8
S5521,CUST1665,PROD133,D24,PM2,STORE10,LOC46,Pending,4,9.71
S5522,CUST1636,PROD142,D292,PM3,STORE30,LOC19,Returned,3,20.25
S5523,CUST1178,PROD167,D29,PM3,STORE2,LOC25,Completed,1,26.57
S5524,CUST1961,PROD107,D235,PM5,STORE22,LOC21,Cancelled,1,4.22
S5525,CUST1239,PROD171,D336,PM1,STORE27,LOC25,Cancelled,1,23.74
S5526,CUST1332,PROD141,D3,PM1,STORE28,LOC13,Completed,4,5.66
S5527,CUST1921,PROD104,D344,PM2,STORE7,LOC34,Completed,1,25.1
S5528,CUST1981,PROD145,D110,PM1,STORE18,LOC43,Pending,4,25.69
S5529,CUST1463,PROD106,D195,PM1,STORE21,LOC36,Completed,4,27.91
S5530,CUST1976,PROD106,D356,PM3,STORE12,LOC2,Returned,1,22.42
S5531,CUST1304,PROD133,D96,PM2,STORE22,LOC11,Returned,4,13.46
S5532,CUST1648,PROD101,D12,PM4,STORE29,LOC23,Completed,2,8.32
S5533,CUST1050,PROD101,D166,PM5,STORE7,LOC8,Cancelled,4,22.72
S5534,CUST1370,PROD127,D199,PM2,STORE26,LOC34,Cancelled,3,21.57
S5535,CUST1322,PROD104,D236,PM5,STORE15,LOC42,Pending,3,1.01
S5536,CUST1661,PROD191,D142,PM4,STORE5,LOC14,Returned,4,18.87
S5537,CUST1180,PROD139,D303,PM1,STORE21,LOC9,Returned,1,10.49
S5538,CUST1627,PROD156,D175,PM1,STORE28,LOC31,Pending,1,17.26
S5539,CUST1221,PROD136,D195,PM2,STORE2,LOC23,Pending,1,23.95
S5540,CUST1456,PROD188,D59,PM1,STORE26,LOC21,Cancelled,3,16.27
S5541,CUST1073,PROD140,D18,PM4,STORE20,LOC6,Completed,2,20.46
S5542,CUST1082,PROD125,D71,PM5,STORE6,LOC21,Cancelled,3,0.07
S5543,CUST1631,PROD140,D260,PM2,STORE27,LOC43,Completed,2,17.05
S5544,CUST1143,PROD176,D306,PM2,STORE12,LOC39,Returned,4,15.92
S5545,CUST1757,PROD107,D338,PM3,STORE9,LOC15,Completed,3,21.43
S5546,CUST1429,PROD111,D326,PM2,STORE8,LOC40,Cancelled,4,0.38
S5547,CUST1217,PROD122,D82,PM5,STORE21,LOC15,Pending,3,26.72
S5548,CUST1395,PROD167,D217,PM5,STORE19,LOC44,Pending,2,11.27
S5549,CUST1262,PROD178,D11,PM4,STORE13,LOC26,Returned,2,24.64
S5550,CUST1171,PROD175,D12,PM1,STORE28,LOC34,Completed,2,7.19
S5551,CUST1145,PROD135,D288,PM5,STORE16,LOC50,Completed,3,27.59
S5552,CUST1418,PROD177,D238,PM4,STORE27,LOC45,Completed,3,0.09
S5553,CUST1138,PROD173,D165,PM5,STORE12,LOC8,Pending,2,29.64
S5554,CUST1338,PROD171,D206,PM4,STORE10,LOC5,Completed,1,25.25
S5555,CUST1157,PROD140,D308,PM2,STORE23,LOC43,Completed,2,8.83
S5556,CUST1251,PROD132,D221,PM4,STORE23,LOC28,Pending,1,26.44
S5557,CUST1718,PROD180,D347,PM5,STORE5,LOC43,Pending,1,8.65
S5558,CUST1968,PROD147,D103,PM1,STORE19,LOC2,Returned,4,0.75
S5559,CUST1584,PROD199,D190,PM3,STORE14,LOC29,Cancelled,1,10.15
S5560,CUST1051,PROD115,D266,PM3,STORE30,LOC26,Pending,2,4.72
S5561,CUST1016,PROD116,D187,PM3,STORE30,LOC32,Cancelled,3,24.26
S5562,CUST1375,PROD123,D46,PM4,STORE27,LOC24,Cancelled,4,21.33
S5563,CUST1465,PROD137,D322,PM2,STORE23,LOC21,Completed,4,23.96
S5564,CUST1180,PROD114,D12,PM1,STORE10,LOC14,Pending,3,14.81
S5565,CUST1037,PROD119,D66,PM4,STORE28,LOC11,Returned,3,19.48
S5566,CUST1300,PROD139,D166,PM2,STORE18,LOC5,Completed,2,13.82
S5567,CUST1810,PROD178,D292,PM4,STORE28,LOC17,Completed,3,25.45
S5568,CUST1908,PROD112,D318,PM3,STORE17,LOC33,Cancelled,1,0.7
S5569,CUST1361,PROD174,D349,PM4,STORE26,LOC10,Completed,1,26.32
S5570,CUST1879,PROD135,D149,PM4,STORE29,LOC5,Completed,4,0.14
S5571,CUST1527,PROD172,D71,PM1,STORE10,LOC5,Completed,2,4.15
S5572,CUST1213,PROD100,D279,PM1,STORE20,LOC8,Cancelled,1,26.39
S5573,CUST1557,PROD177,D272,PM1,STORE17,LOC26,Cancelled,3,20.95
S5574,CUST1165,PROD143,D87,PM4,STORE1,LOC47,Completed,4,13.07
S5575,CUST1921,PROD132,D334,PM4,STORE21,LOC38,Pending,3,7.64
S5576,CUST1211,PROD199,D152,PM1,STORE29,LOC28,Cancelled,1,22.38
S5577,CUST1413,PROD142,D169,PM3,STORE22,LOC2,Pending,4,7.88
S5578,CUST1055,PROD127,D174,PM3,STORE12,LOC38,Returned,4,21.27
S5579,CUST1925,PROD158,D87,PM1,STORE16,LOC45,Pending,3,2.53
S5580,CUST1535,PROD175,D42,PM1,STORE26,LOC2,Returned,3,25.1
S5581,CUST1905,PROD159,D33,PM2,STORE17,LOC19,Completed,3,11.82
S5582,CUST1506,PROD140,D206,PM1,STORE25,LOC5,Cancelled,3,26.5
S5583,CUST1337,PROD100,D135,PM4,STORE28,LOC47,Returned,4,28.24
S5584,CUST1401,PROD154,D8,PM1,STORE7,LOC2,Pending,4,13.38
S5585,CUST1594,PROD142,D193,PM4,STORE30,LOC32,Returned,2,27.14
S5586,CUST1756,PROD165,D229,PM2,STORE12,LOC41,Returned,1,9.44
S5587,CUST1613,PROD184,D14,PM3,STORE10,LOC22,Pending,3,18.89
S5588,CUST1607,PROD167,D284,PM2,STORE29,LOC32,Returned,3,15.13
S5589,CUST1248,PROD195,D41,PM1,STORE14,LOC29,Completed,2,17.36
S5590,CUST1265,PROD142,D2,PM5,STORE21,LOC11,Pending,2,9.61
S5591,CUST1406,PROD104,D195,PM2,STORE2,LOC40,Cancelled,2,20.3
S5592,CUST1824,PROD161,D320,PM4,STORE3,LOC40,Returned,4,1.08
S5593,CUST1744,PROD139,D116,PM5,STORE16,LOC21,Pending,4,0.31
S5594,CUST1617,PROD169,D264,PM1,STORE19,LOC5,Pending,4,0.82
S5595,CUST1394,PROD127,D363,PM5,STORE28,LOC6,Cancelled,4,23.19
S5596,CUST1857,PROD101,D223,PM1,STORE5,LOC22,Pending,1,9.7
S5597,CUST1664,PROD120,D57,PM5,STORE8,LOC9,Completed,3,18.07
S5598,CUST1202,PROD198,D50,PM3,STORE27,LOC17,Completed,2,3.52
S5599,CUST1130,PROD183,D181,PM1,STORE12,LOC43,Cancelled,3,6.83
S5600,CUST1446,PROD190,D11,PM4,STORE9,LOC46,Cancelled,4,27.57
S5601,CUST1874,PROD151,D333,PM1,STORE29,LOC40,Returned,1,19.48
S5602,CUST1141,PROD157,D304,PM2,STORE1,LOC46,Completed,4,15.52
S5603,CUST1370,PROD184,D74,PM1,STORE27,LOC38,Cancelled,3,5.73
S5604,CUST1757,PROD119,D296,PM3,STORE13,LOC28,Cancelled,1,9.76
S5605,CUST1850,PROD195,D184,PM3,STORE26,LOC33,Returned,2,0.11
S5606,CUST1066,PROD108,D282,PM4,STORE21,LOC11,Pending,1,23.7
S5607,CUST1776,PROD109,D88,PM1,STORE20,LOC44,Completed,2,4.91
S5608,CUST1836,PROD120,D207,PM5,STORE18,LOC43,Cancelled,2,25.25
S5609,CUST1737,PROD172,D179,PM2,STORE5,LOC10,Returned,1,23.03
S5610,CUST1773,PROD136,D246,PM3,STORE23,LOC49,Returned,4,13.19
S5611,CUST1508,PROD114,D97,PM3,STORE9,LOC12,Pending,2,25.91
S5612,CUST1712,PROD173,D38,PM1,STORE30,LOC39,Returned,2,23.2
S5613,CUST1306,PROD167,D275,PM3,STORE4,LOC16,Pending,4,2.45
S5614,CUST1294,PROD194,D19,PM4,STORE27,LOC25,Cancelled,1,11.09
S5615,CUST1809,PROD123,D285,PM2,STORE20,LOC26,Cancelled,1,20.52
S5616,CUST1222,PROD193,D77,PM3,STORE12,LOC22,Completed,3,15.93
S5617,CUST1074,PROD122,D147,PM5,STORE18,LOC3,Completed,2,27.35
S5618,CUST1316,PROD114,D37,PM3,STORE20,LOC45,Returned,4,16.94
S5619,CUST1928,PROD171,D124,PM5,STORE30,LOC25,Cancelled,3,24.01
S5620,CUST1370,PROD105,D41,PM4,STORE5,LOC22,Pending,2,14.15
S5621,CUST1552,PROD174,D258,PM5,STORE29,LOC42,Returned,3,4.34
S5622,CUST1456,PROD170,D37,PM1,STORE16,LOC1,Completed,4,7.89
S5623,CUST1156,PROD112,D251,PM2,STORE13,LOC39,Pending,4,24.15
S5624,CUST1095,PROD111,D73,PM1,STORE27,LOC37,Pending,1,20.86
S5625,CUST1453,PROD185,D14,PM3,STORE14,LOC9,Returned,3,27.77
S5626,CUST1025,PROD142,D209,PM2,STORE3,LOC8,Returned,3,7.76
S5627,CUST1105,PROD198,D130,PM3,STORE12,LOC38,Pending,4,18.46
S5628,CUST1040,PROD179,D254,PM2,STORE8,LOC23,Returned,1,6.12
S5629,CUST1835,PROD160,D179,PM3,STORE25,LOC21,Completed,2,22.55
S5630,CUST1869,PROD160,D316,PM5,STORE4,LOC13,Pending,3,28.88
S5631,CUST1539,PROD152,D276,PM3,STORE1,LOC10,Returned,1,25.51
S5632,CUST1102,PROD153,D69,PM3,STORE21,LOC29,Returned,2,7.03
S5633,CUST1511,PROD185,D356,PM5,STORE3,LOC31,Returned,4,8.31
S5634,CUST1269,PROD187,D198,PM4,STORE7,LOC47,Completed,2,17.65
S5635,CUST1222,PROD180,D273,PM5,STORE10,LOC18,Cancelled,3,22.82
S5636,CUST1638,PROD102,D117,PM4,STORE1,LOC2,Pending,1,11.66
S5637,CUST1468,PROD104,D212,PM4,STORE15,LOC20,Cancelled,2,23.0
S5638,CUST1859,PROD172,D318,PM4,STORE28,LOC11,Pending,3,19.5
S5639,CUST1643,PROD143,D138,PM3,STORE21,LOC11,Completed,2,19.54
S5640,CUST1950,PROD198,D299,PM5,STORE30,LOC18,Returned,1,22.61
S5641,CUST1727,PROD152,D186,PM5,STORE25,LOC23,Cancelled,1,24.22
S5642,CUST1385,PROD195,D193,PM2,STORE14,LOC17,Cancelled,4,9.54
S5643,CUST1208,PROD173,D129,PM3,STORE1,LOC36,Completed,3,18.86
S5644,CUST1982,PROD105,D135,PM1,STORE4,LOC17,Returned,1,23.29
S5645,CUST1766,PROD149,D222,PM1,STORE10,LOC11,Completed,3,19.71
S5646,CUST1539,PROD131,D344,PM3,STORE18,LOC6,Completed,4,23.01
S5647,CUST1618,PROD179,D360,PM5,STORE16,LOC43,Completed,3,24.97
S5648,CUST1905,PROD113,D147,PM3,STORE3,LOC19,Returned,2,20.01
S5649,CUST1244,PROD169,D161,PM1,STORE14,LOC48,Cancelled,2,0.72
S5650,CUST1084,PROD107,D14,PM4,STORE23,LOC18,Pending,3,1.39
S5651,CUST1933,PROD177,D305,PM4,STORE15,LOC37,Cancelled,4,16.44
S5652,CUST1655,PROD129,D173,PM5,STORE12,LOC5,Cancelled,3,18.95
S5653,CUST1010,PROD126,D215,PM2,STORE28,LOC45,Returned,1,23.36
S5654,CUST1969,PROD176,D313,PM4,STORE14,LOC33,Cancelled,3,24.38
S5655,CUST1596,PROD195,D25,PM4,STORE11,LOC24,Completed,4,9.25
S5656,CUST1918,PROD176,D37,PM4,STORE3,LOC47,Cancelled,1,23.15
S5657,CUST1704,PROD199,D264,PM5,STORE24,LOC40,Completed,1,24.31
S5658,CUST1719,PROD183,D29,PM5,STORE26,LOC38,Completed,2,27.43
S5659,CUST1628,PROD163,D308,PM3,STORE21,LOC38,Pending,1,8.87
S5660,CUST1923,PROD113,D122,PM1,STORE9,LOC12,Completed,2,8.61
S5661,CUST1282,PROD129,D206,PM4,STORE22,LOC48,Pending,2,13.18
S5662,CUST1699,PROD192,D166,PM1,STORE20,LOC35,Returned,3,9.08
S5663,CUST1542,PROD120,D251,PM2,STORE25,LOC50,Pending,3,22.44
S5664,CUST1658,PROD123,D190,PM4,STORE2,LOC50,Completed,3,17.67
S5665,CUST1618,PROD163,D277,PM4,STORE29,LOC4,Cancelled,2,15.55
S5666,CUST1355,PROD101,D287,PM2,STORE17,LOC27,Pending,1,13.28
S5667,CUST1663,PROD189,D261,PM5,STORE28,LOC27,Returned,2,7.73
S5668,CUST1268,PROD105,D138,PM3,STORE1,LOC9,Returned,2,11.52
S5669,CUST1384,PROD135,D109,PM5,STORE22,LOC37,Pending,4,2.95
S5670,CUST1058,PROD195,D290,PM1,STORE15,LOC21,Returned,3,15.8
S5671,CUST1907,PROD175,D139,PM2,STORE19,LOC4,Pending,1,0.6
S5672,CUST1594,PROD199,D349,PM4,STORE23,LOC22,Completed,1,16.36
S5673,CUST1649,PROD140,D114,PM4,STORE17,LOC23,Cancelled,4,8.14
S5674,CUST1489,PROD140,D109,PM1,STORE10,LOC39,Cancelled,3,6.41
S5675,CUST1899,PROD140,D320,PM4,STORE11,LOC29,Cancelled,2,13.58
S5676,CUST1296,PROD194,D75,PM5,STORE4,LOC37,Returned,4,18.79
S5677,CUST1035,PROD147,D365,PM2,STORE16,LOC43,Completed,2,17.97
S5678,CUST1379,PROD176,D217,PM5,STORE2,LOC28,Pending,2,17.69
S5679,CUST1317,PROD132,D333,PM5,STORE7,LOC31,Cancelled,2,26.32
S5680,CUST1584,PROD143,D218,PM3,STORE18,LOC27,Pending,2,26.59
S5681,CUST1067,PROD106,D44,PM2,STORE17,LOC22,Completed,4,26.4
S5682,CUST1267,PROD115,D44,PM3,STORE8,LOC33,Returned,4,16.44
S5683,CUST1359,PROD179,D29,PM3,STORE24,LOC23,Completed,2,8.64
S5684,CUST1852,PROD150,D244,PM4,STORE9,LOC38,Returned,4,2.87
S5685,CUST1870,PROD180,D91,PM1,STORE5,LOC39,Returned,1,16.91
S5686,CUST1555,PROD144,D146,PM3,STORE23,LOC41,Returned,1,5.37
S5687,CUST1186,PROD153,D186,PM4,STORE17,LOC10,Cancelled,2,10.05
S5688,CUST1757,PROD106,D112,PM4,STORE1,LOC50,Completed,4,27.21
S5689,CUST1826,PROD161,D156,PM2,STORE20,LOC19,Pending,2,7.17
S5690,CUST1948,PROD160,D339,PM3,STORE6,LOC47,Pending,2,15.96
S5691,CUST1978,PROD127,D156,PM5,STORE14,LOC33,Cancelled,2,23.71
S5692,CUST1844,PROD149,D4,PM1,STORE19,LOC23,Returned,2,2.74
S5693,CUST1959,PROD184,D151,PM5,STORE23,LOC4,Cancelled,4,13.63
S5694,CUST1882,PROD137,D251,PM3,STORE19,LOC27,Cancelled,2,18.9
S5695,CUST1252,PROD106,D357,PM5,STORE23,LOC8,Cancelled,4,16.35
S5696,CUST1883,PROD152,D217,PM3,STORE16,LOC23,Completed,4,13.99
S5697,CUST1736,PROD115,D165,PM5,STORE18,LOC26,Pending,3,29.36
S5698,CUST1301,PROD105,D60,PM3,STORE1,LOC8,Cancelled,1,22.62
S5699,CUST1068,PROD134,D132,PM2,STORE30,LOC37,Returned,4,6.02
S5700,CUST1046,PROD181,D364,PM4,STORE27,LOC37,Pending,2,3.76
S5701,CUST1434,PROD137,D314,PM4,STORE24,LOC50,Returned,3,4.7
S5702,CUST1712,PROD155,D42,PM2,STORE15,LOC49,Completed,2,19.84
S5703,CUST1317,PROD183,D264,PM4,STORE14,LOC48,Returned,4,23.84
S5704,CUST1519,PROD125,D74,PM3,STORE26,LOC44,Cancelled,4,7.31
S5705,CUST1834,PROD156,D213,PM5,STORE11,LOC33,Pending,4,28.98
S5706,CUST1803,PROD106,D215,PM1,STORE16,LOC50,Completed,4,21.29
S5707,CUST1363,PROD179,D176,PM1,STORE14,LOC41,Returned,1,15.63
S5708,CUST1783,PROD146,D301,PM2,STORE25,LOC40,Completed,1,13.43
S5709,CUST1772,PROD195,D108,PM4,STORE3,LOC38,Completed,1,18.53
S5710,CUST1663,PROD196,D127,PM5,STORE28,LOC43,Returned,1,25.6
S5711,CUST1839,PROD155,D57,PM1,STORE10,LOC23,Cancelled,4,24.41
S5712,CUST1604,PROD117,D43,PM5,STORE27,LOC20,Completed,3,1.59
S5713,CUST1944,PROD188,D353,PM1,STORE6,LOC14,Pending,4,23.16
S5714,CUST1361,PROD121,D90,PM5,STORE11,LOC47,Cancelled,2,6.76
S5715,CUST1703,PROD126,D11,PM4,STORE23,LOC24,Pending,3,28.23
S5716,CUST1226,PROD154,D338,PM3,STORE16,LOC13,Completed,3,14.71
S5717,CUST1210,PROD196,D195,PM3,STORE2,LOC33,Returned,3,4.56
S5718,CUST1161,PROD114,D347,PM5,STORE20,LOC27,Pending,3,7.1
S5719,CUST1081,PROD172,D3,PM4,STORE21,LOC35,Returned,2,1.08
S5720,CUST1305,PROD175,D31,PM3,STORE18,LOC12,Returned,2,29.64
S5721,CUST1102,PROD158,D320,PM3,STORE10,LOC46,Cancelled,1,12.78
S5722,CUST1789,PROD112,D50,PM3,STORE16,LOC13,Pending,2,8.21
S5723,CUST1650,PROD118,D52,PM5,STORE19,LOC45,Pending,1,15.03
S5724,CUST1839,PROD183,D211,PM1,STORE8,LOC19,Pending,2,15.8
S5725,CUST1512,PROD150,D200,PM1,STORE4,LOC29,Returned,3,4.39
S5726,CUST1768,PROD164,D154,PM2,STORE28,LOC40,Cancelled,3,10.18
S5727,CUST1783,PROD146,D14,PM2,STORE26,LOC22,Returned,1,29.29
S5728,CUST1511,PROD179,D67,PM4,STORE13,LOC44,Returned,4,21.31
S5729,CUST1939,PROD149,D69,PM1,STORE15,LOC17,Completed,1,14.44
S5730,CUST1330,PROD165,D79,PM3,STORE21,LOC22,Cancelled,1,29.65
S5731,CUST1652,PROD199,D116,PM5,STORE8,LOC3,Completed,3,7.8
S5732,CUST1170,PROD195,D293,PM1,STORE26,LOC38,Pending,1,29.75
S5733,CUST1244,PROD135,D119,PM3,STORE30,LOC44,Completed,2,9.27
S5734,CUST1242,PROD198,D237,PM1,STORE22,LOC47,Completed,1,22.28
S5735,CUST1811,PROD137,D86,PM1,STORE9,LOC33,Completed,4,11.88
S5736,CUST1045,PROD140,D314,PM4,STORE11,LOC2,Cancelled,2,24.99
S5737,CUST1829,PROD182,D212,PM3,STORE18,LOC5,Pending,2,21.53
S5738,CUST1970,PROD157,D260,PM1,STORE20,LOC38,Returned,3,20.28
S5739,CUST1458,PROD134,D357,PM1,STORE7,LOC41,Completed,4,28.71
S5740,CUST1125,PROD101,D289,PM1,STORE18,LOC43,Pending,1,4.02
