SalesID,DateID,ProductID,StoreID,CustomerID,PromotionID,SupplierID,InventoryID,LocationID,SalesAmount,ProfitMargin,Discounts,Costs,UnitsSold,Returns,InventoryTurnover,ForecastedSales,PredictedRevenue
6284,24,18,48,236,4,30,63,50,162.7,0.06,25.84,394.04,4,1,4.26,696.5,936.99
6285,35,47,39,359,9,13,78,30,298.46,0.28,13.97,51.36,10,1,12.83,59.21,1045.1
6286,24,66,32,447,2,22,30,35,349.27,0.13,3.67,307.71,16,1,8.1,234.35,1467.19
6287,28,49,3,33,3,11,96,4,286.28,0.1,38.6,266.05,10,2,6.21,297.69,1383.38
6288,16,72,30,95,8,5,63,21,135.94,0.08,4.56,320.79,7,2,11.71,606.98,592.87
6289,59,22,20,205,4,22,76,5,188.01,0.17,13.58,133.95,18,2,2.03,273.01,422.38
6290,243,86,2,109,9,15,91,36,226.91,0.24,38.58,161.3,17,2,8.97,483.08,256.42
6291,207,26,50,322,10,21,26,27,12.01,0.18,25.58,137.38,11,0,8.64,602.48,120.07
6292,271,90,25,30,10,7,93,7,440.52,0.06,40.86,306.84,4,0,13.15,964.65,1257.85
6293,249,9,11,266,10,5,23,31,258.15,0.17,20.72,323.83,10,1,5.45,650.0,1362.65
6294,267,21,1,23,10,30,86,20,376.76,0.13,40.74,100.47,9,2,5.26,717.75,1288.5
6295,193,95,48,97,9,29,20,25,90.1,0.22,26.91,229.54,11,2,2.32,352.26,567.87
6296,335,63,49,39,10,7,46,38,280.54,0.18,4.4,51.26,5,1,8.61,438.41,1085.77
6297,218,6,48,173,9,17,80,25,463.43,0.29,23.57,6.25,7,1,1.34,143.96,232.08
6298,115,14,10,248,1,9,31,17,111.07,0.2,27.68,244.42,9,0,14.12,347.83,1090.8
6299,68,33,17,379,6,6,67,46,176.2,0.21,30.61,336.24,11,0,4.32,85.75,548.71
6300,299,71,30,413,10,9,21,37,197.22,0.18,46.39,362.71,11,1,7.23,377.87,502.06
6301,325,24,35,414,6,17,51,15,194.74,0.13,9.18,248.52,16,1,3.17,737.98,1218.6
6302,75,73,50,162,8,2,39,10,302.31,0.21,30.3,323.67,8,0,5.7,701.64,1068.79
6303,103,75,19,180,7,23,63,34,199.92,0.13,37.6,162.29,8,1,13.78,573.29,1057.52
6304,297,87,46,103,7,20,69,44,338.66,0.23,44.5,350.26,2,1,14.72,484.54,1013.03
6305,178,51,34,209,2,30,20,43,244.86,0.11,26.27,310.11,17,0,4.99,826.18,829.85
6306,215,2,32,22,4,13,23,7,83.02,0.14,10.7,124.1,2,0,12.44,986.05,271.34
6307,315,15,12,5,1,26,96,39,474.54,0.2,40.88,239.29,19,0,3.27,992.87,401.77
6308,39,35,43,139,7,30,42,25,123.56,0.21,45.25,21.45,13,1,2.93,27.76,868.48
6309,259,36,17,214,4,17,73,39,283.42,0.22,5.32,59.49,10,0,2.92,117.87,1177.34
6310,204,92,6,160,9,21,3,46,35.04,0.23,11.49,378.71,14,0,14.19,366.61,967.02
6311,7,39,13,408,6,20,27,44,459.72,0.13,43.57,4.89,5,0,10.8,637.9,604.2
6312,49,4,39,395,6,6,91,28,464.36,0.27,24.22,82.09,3,1,9.1,632.81,940.75
6313,26,64,22,139,9,29,74,42,185.45,0.06,8.46,56.38,2,0,3.66,867.31,503.19
6314,161,74,11,145,8,23,80,27,64.89,0.1,32.26,279.81,9,1,8.42,540.58,895.99
6315,357,6,7,160,6,27,24,37,386.14,0.07,22.91,43.17,7,0,14.92,254.06,1166.1
6316,176,57,45,83,6,19,87,39,134.82,0.22,48.4,9.03,4,1,12.56,156.54,252.54
6317,79,30,45,155,6,6,9,38,351.8,0.12,11.14,372.27,3,2,14.81,500.24,121.3
6318,2,99,21,288,4,2,2,28,458.0,0.1,18.11,349.23,14,2,1.17,979.4,614.4
6319,132,74,1,317,5,28,6,34,297.17,0.17,8.31,144.02,10,1,8.78,600.78,1130.64
6320,276,96,30,281,3,26,99,29,431.31,0.2,2.49,41.11,19,2,5.08,96.69,193.23
6321,117,67,19,64,9,13,71,45,116.2,0.2,13.7,271.6,19,1,5.64,56.2,1492.56
6322,164,90,47,192,2,20,79,48,455.66,0.19,40.99,353.36,17,0,1.8,701.24,1180.34
6323,288,15,46,156,7,30,21,8,117.19,0.3,13.36,389.89,10,2,10.42,705.78,1073.14
6324,28,17,29,424,1,10,100,13,116.77,0.27,34.82,52.92,7,2,12.96,602.65,606.08
6325,333,91,35,500,10,29,87,46,440.54,0.11,26.3,240.48,2,2,4.43,710.29,1229.19
6326,1,18,20,91,7,9,29,37,279.68,0.24,25.99,172.79,7,1,8.32,268.46,545.22
6327,188,19,36,142,2,13,13,3,400.72,0.19,39.08,63.54,8,0,1.73,468.45,706.15
6328,56,76,39,42,5,7,69,14,402.23,0.07,30.89,323.35,15,1,4.93,554.9,126.11
6329,35,88,1,249,1,18,42,32,325.25,0.06,7.99,313.09,17,1,4.11,102.58,1466.89
6330,112,69,23,295,5,22,1,23,98.59,0.25,11.04,385.89,14,1,14.66,931.07,932.9
6331,286,24,31,258,4,14,20,23,347.59,0.19,27.19,35.13,8,2,8.01,693.56,375.59
6332,310,91,35,337,1,4,43,13,36.5,0.19,42.27,96.31,15,1,4.03,871.53,945.95
6333,36,48,47,1,1,8,1,49,104.33,0.13,7.62,331.2,12,1,2.85,134.3,1167.22
6334,217,30,45,109,7,12,99,41,323.24,0.28,5.34,158.78,18,0,11.87,466.88,1155.08
6335,80,15,22,416,3,8,40,39,454.37,0.23,25.88,190.9,15,0,1.63,835.62,20.28
6336,314,47,46,467,10,16,7,50,386.99,0.28,9.43,245.0,6,1,2.92,717.95,1145.13
6337,83,44,7,125,9,1,35,21,169.57,0.07,49.71,163.97,8,2,1.72,582.18,794.29
6338,65,98,33,64,9,24,52,43,412.73,0.2,0.22,15.12,14,2,6.14,22.41,1230.57
6339,325,27,45,206,10,10,34,48,483.47,0.21,22.44,241.99,18,1,14.21,550.84,312.73
6340,128,84,36,415,9,7,50,31,169.32,0.08,8.13,92.32,18,1,4.3,341.58,429.44
6341,307,64,44,442,1,30,69,50,97.48,0.14,34.05,387.58,10,2,6.25,50.64,96.85
6342,22,41,7,338,4,14,29,7,102.77,0.1,31.51,276.44,5,0,11.28,285.41,492.7
6343,216,96,27,244,1,17,91,36,203.16,0.3,40.35,336.42,3,0,3.85,783.54,622.56
6344,107,68,2,78,1,19,71,19,30.9,0.19,28.17,381.81,8,1,5.01,981.53,295.08
6345,109,5,17,111,9,30,1,22,246.44,0.13,9.47,26.27,13,0,6.42,417.35,1025.14
6346,357,53,1,142,5,5,73,24,367.49,0.22,2.67,60.33,12,2,14.36,105.32,1359.44
6347,181,8,46,216,1,19,58,24,267.58,0.21,36.11,323.4,7,0,8.62,916.96,80.46
6348,356,22,30,453,3,3,65,21,485.17,0.14,22.0,354.03,1,1,7.13,77.32,506.92
6349,164,7,22,16,7,1,91,43,233.54,0.3,11.11,2.95,1,0,6.62,327.33,253.91
6350,68,22,28,453,2,8,17,13,11.56,0.25,12.59,378.14,5,0,6.45,172.22,139.82
6351,292,46,33,54,4,9,62,6,237.71,0.15,7.45,182.3,12,0,13.73,259.59,347.18
6352,180,30,26,141,2,5,96,28,465.29,0.22,14.18,185.59,4,2,11.89,656.65,787.36
6353,181,16,35,380,9,1,94,32,52.45,0.23,39.6,351.62,7,0,3.63,53.17,879.24
6354,169,79,11,336,9,17,79,13,115.37,0.09,31.03,116.52,13,0,5.47,387.69,165.98
6355,22,5,7,79,7,25,42,34,359.2,0.27,49.37,233.81,16,2,12.87,14.67,1368.47
6356,66,67,28,415,7,14,28,32,150.58,0.26,26.21,134.34,8,0,11.5,420.43,336.54
6357,21,23,25,453,2,17,3,14,383.79,0.24,26.07,46.31,15,1,2.45,468.54,1139.16
6358,100,61,41,149,10,9,92,32,212.57,0.11,9.57,144.07,10,0,6.71,833.9,1002.35
6359,300,74,31,127,8,3,5,45,399.05,0.08,29.32,70.04,17,0,7.87,511.66,1192.81
6360,103,5,3,158,1,3,66,5,278.01,0.1,30.42,208.87,11,1,13.0,166.36,687.33
6361,47,23,33,279,8,13,54,35,45.82,0.07,10.33,212.39,16,1,12.94,605.6,1048.89
6362,39,79,34,38,5,20,38,4,196.14,0.29,4.4,175.49,15,0,3.11,258.53,1330.11
6363,285,82,21,157,4,5,80,14,169.96,0.26,18.44,70.35,1,2,9.2,515.51,211.41
6364,310,25,37,333,10,6,44,18,405.99,0.07,8.61,48.37,6,1,14.2,276.09,938.42
6365,90,8,49,288,2,14,81,11,314.31,0.22,25.16,42.74,7,1,2.07,254.55,779.8
6366,85,95,19,112,3,6,76,19,389.81,0.11,26.31,45.75,11,0,6.02,793.29,684.11
6367,273,21,37,190,10,26,90,2,189.21,0.05,30.41,118.66,5,2,5.72,512.41,1376.23
6368,336,2,21,106,2,29,57,34,347.41,0.12,30.14,1.74,2,1,3.4,779.23,1495.74
6369,188,22,14,91,4,29,71,3,37.29,0.16,33.74,25.84,15,2,14.7,438.18,602.57
6370,159,72,10,354,3,25,24,29,23.18,0.06,11.52,188.71,8,1,10.91,309.03,717.04
6371,243,87,7,301,5,17,80,23,147.3,0.13,36.54,73.89,1,1,10.58,537.25,905.65
6372,73,96,29,49,7,9,82,48,387.98,0.23,26.24,106.09,1,0,1.69,830.87,823.45
6373,49,72,40,161,9,4,59,1,269.37,0.11,21.87,141.98,14,0,6.38,115.81,895.72
6374,101,68,8,4,5,23,8,42,207.37,0.17,32.39,16.82,15,2,9.71,971.76,121.11
6375,2,64,39,402,8,15,91,6,448.83,0.27,25.06,88.79,11,0,7.81,518.16,952.31
6376,244,94,13,198,2,22,90,17,251.19,0.06,26.28,310.9,5,1,11.15,469.36,974.8
6377,176,19,46,320,6,25,95,19,308.63,0.25,1.16,137.02,7,0,12.58,970.06,1304.69
6378,238,87,19,412,8,18,82,44,492.99,0.15,40.1,75.28,2,0,11.66,359.55,791.96
6379,59,82,11,364,9,15,2,48,263.58,0.19,21.21,79.9,3,2,14.21,414.44,421.29
6380,353,53,2,377,4,27,41,2,392.83,0.11,25.9,393.91,6,2,8.75,143.45,763.81
6381,99,93,49,442,4,18,87,15,209.84,0.19,19.5,60.23,3,0,12.94,887.74,767.21
6382,359,87,6,475,7,7,56,23,22.99,0.23,27.58,362.26,1,2,14.77,980.45,974.61
6383,2,97,29,254,4,15,48,19,418.06,0.1,2.7,33.14,2,1,8.15,166.03,759.59
6384,243,52,41,90,5,28,22,33,472.48,0.14,19.2,349.9,9,2,1.2,949.7,608.59
6385,297,47,5,312,2,25,97,6,220.02,0.19,33.43,203.26,11,1,5.57,18.13,1292.02
6386,211,82,41,20,2,5,18,50,254.3,0.15,46.92,243.87,3,0,8.53,739.53,1457.84
6387,123,54,30,77,10,23,79,19,214.95,0.12,42.46,99.13,19,0,10.53,652.21,819.14
6388,229,44,39,220,5,11,41,30,498.47,0.16,48.14,359.54,5,2,9.29,71.51,947.17
6389,82,97,36,162,10,24,67,22,452.16,0.12,39.08,235.27,17,1,10.07,50.08,958.29
6390,144,7,27,497,10,14,48,3,25.35,0.13,31.63,270.6,11,0,11.12,67.09,791.36
6391,140,92,50,343,2,8,23,5,390.61,0.2,21.16,223.15,1,0,7.95,841.25,173.67
6392,29,1,18,394,6,4,2,30,302.41,0.17,6.16,50.97,1,1,12.59,543.89,96.32
6393,270,63,49,115,6,10,4,3,17.45,0.22,12.54,334.65,14,0,10.32,786.64,1290.32
6394,247,98,36,94,8,7,26,39,225.13,0.26,13.56,74.25,13,0,11.86,817.12,364.23
6395,12,39,16,406,1,1,19,39,79.11,0.29,21.39,117.49,13,1,10.25,689.41,975.11
6396,355,19,5,133,7,20,49,28,437.16,0.09,30.49,268.14,9,0,2.51,950.16,948.88
6397,337,31,9,172,7,12,74,1,11.29,0.21,30.93,38.24,8,2,3.17,43.93,863.0
6398,106,77,34,114,9,13,86,22,437.19,0.2,22.78,373.43,11,0,3.38,255.52,214.84
6399,32,24,34,9,4,16,53,45,470.72,0.27,13.73,50.53,3,2,1.68,460.22,109.7
6400,74,69,36,299,7,14,6,45,41.13,0.27,2.82,267.2,16,1,4.06,781.95,342.67
6401,171,87,31,260,6,13,62,47,361.32,0.24,49.44,254.41,12,1,8.84,365.75,916.6
6402,337,83,20,170,4,5,1,39,276.7,0.2,46.98,279.51,2,1,1.84,408.97,830.07
6403,69,65,17,321,10,14,16,17,477.37,0.1,9.15,173.91,19,2,4.97,690.93,1090.71
6404,301,33,20,98,8,26,52,42,400.08,0.12,30.27,153.53,1,0,9.72,329.38,606.65
6405,362,59,28,169,3,13,7,28,348.73,0.2,14.78,391.09,16,1,3.8,960.09,1174.08
6406,137,33,21,448,8,14,88,50,463.13,0.08,9.72,327.05,6,2,3.77,350.78,838.06
6407,100,32,19,311,5,12,35,30,84.37,0.1,34.22,194.69,11,2,12.58,561.81,134.04
6408,146,59,3,218,4,23,78,40,191.1,0.28,39.31,73.72,2,2,8.69,41.25,168.77
6409,9,92,30,402,3,28,68,8,422.26,0.29,20.33,356.33,9,0,5.39,356.76,420.51
6410,62,41,5,400,10,22,15,27,55.28,0.05,2.95,259.85,19,1,8.68,63.56,584.92
6411,185,12,42,343,7,20,57,41,468.05,0.27,20.07,55.17,19,2,6.99,873.36,1449.54
6412,29,73,6,430,7,15,23,45,373.85,0.28,26.61,74.06,13,0,14.31,824.01,1363.91
6413,114,11,3,420,6,19,83,25,222.47,0.18,44.66,216.79,1,2,3.82,267.68,865.42
6414,143,97,49,346,3,11,78,13,172.67,0.16,32.84,201.97,10,0,10.3,995.8,316.3
6415,120,19,42,450,9,30,91,34,78.07,0.28,35.52,164.3,15,2,13.78,503.16,1472.04
6416,170,54,24,44,2,22,100,39,51.37,0.05,10.13,171.32,7,2,11.1,201.9,816.21
6417,157,57,44,500,3,26,86,7,214.68,0.26,36.01,69.71,1,2,6.42,292.26,892.81
6418,335,42,1,261,1,15,11,22,422.33,0.12,25.09,102.93,18,1,11.45,318.91,753.35
6419,349,98,50,285,7,30,4,33,268.27,0.21,41.02,197.59,3,0,4.25,162.91,796.37
6420,260,71,36,126,2,29,58,46,228.32,0.13,10.82,26.42,15,0,11.04,537.78,1089.36
6421,82,31,15,260,10,28,96,38,162.93,0.18,25.74,141.72,15,0,12.01,218.91,286.91
6422,242,52,41,495,8,21,40,31,82.69,0.25,10.47,84.94,16,0,6.26,94.31,755.41
6423,172,2,38,355,9,30,58,45,495.1,0.1,14.3,70.68,10,0,8.77,998.29,242.25
6424,231,83,44,214,2,12,88,33,17.74,0.22,41.61,59.49,1,1,8.9,742.74,294.71
6425,208,38,18,305,6,19,98,22,159.35,0.27,34.39,56.94,17,2,8.78,900.89,694.04
6426,75,32,23,200,1,16,67,27,385.84,0.28,36.42,65.02,11,1,3.8,57.79,355.07
6427,270,10,47,236,8,4,38,27,262.68,0.27,3.43,150.28,2,2,9.84,341.3,1432.83
6428,114,8,29,341,5,18,2,21,160.36,0.18,36.44,41.48,6,0,6.69,267.8,209.14
6429,62,90,41,136,9,9,87,35,496.41,0.24,24.57,358.92,12,2,2.87,887.49,1474.34
6430,362,94,22,378,3,16,40,47,311.49,0.16,22.96,199.67,18,2,1.78,936.39,1414.63
6431,320,75,24,436,2,7,84,50,151.1,0.17,20.63,202.41,3,2,12.53,436.01,1228.75
6432,102,20,45,116,7,28,56,10,424.74,0.12,42.59,85.23,13,2,11.63,473.33,871.1
6433,362,20,48,453,7,30,72,47,79.33,0.12,8.87,346.99,13,2,14.04,984.97,718.19
6434,210,9,13,405,10,26,35,28,234.47,0.06,40.71,331.42,2,1,7.69,449.57,1097.72
6435,255,72,33,155,5,19,49,40,420.6,0.18,46.42,14.66,2,0,9.59,471.06,185.42
6436,20,15,50,422,7,24,67,37,491.91,0.13,8.41,293.23,1,1,1.89,830.28,849.01
6437,58,98,22,389,6,24,96,41,194.61,0.1,49.98,74.52,13,0,5.21,816.87,1348.3
6438,112,88,35,341,9,11,95,33,73.36,0.08,49.53,222.69,16,2,11.52,149.13,910.74
6439,313,97,17,317,3,17,44,8,285.63,0.14,31.07,348.34,1,0,4.86,712.69,486.78
6440,196,63,22,392,4,30,31,37,472.28,0.27,13.43,373.69,12,2,2.57,641.04,611.9
6441,353,91,5,342,9,21,65,50,334.48,0.18,21.48,74.6,18,2,1.87,764.16,1069.71
6442,92,21,25,18,10,5,76,41,303.07,0.19,8.52,375.89,14,2,7.35,550.62,95.42
6443,52,5,6,388,8,12,18,33,158.1,0.06,6.01,28.76,9,1,13.25,986.38,950.11
6444,293,35,17,4,10,19,88,19,305.14,0.18,35.2,363.82,16,2,6.17,647.95,495.57
6445,8,85,31,165,6,2,36,30,442.92,0.22,28.99,309.16,8,1,10.34,394.54,609.08
6446,300,68,17,127,3,1,62,14,190.89,0.09,28.18,365.62,4,1,7.03,758.68,435.99
6447,98,48,33,399,9,29,29,14,124.82,0.3,12.39,147.09,14,2,12.01,24.19,1338.49
6448,236,80,39,422,9,4,89,36,243.07,0.28,11.75,376.37,14,1,12.25,332.95,1233.65
6449,69,95,48,411,6,28,23,7,191.21,0.3,49.49,327.59,10,1,14.25,486.82,1280.49
6450,45,90,37,213,2,11,3,43,237.61,0.14,31.44,132.0,1,1,5.73,455.6,628.56
6451,137,62,48,48,7,26,30,34,52.39,0.26,40.97,136.23,14,2,7.6,174.23,210.01
6452,234,35,4,46,9,18,81,50,171.42,0.13,18.93,143.53,19,2,10.04,248.91,984.84
6453,32,70,43,46,9,21,45,32,414.14,0.24,42.18,235.93,3,2,8.01,946.38,1012.37
6454,289,97,14,48,3,28,49,42,203.16,0.29,36.12,73.58,6,1,2.18,895.28,637.74
6455,126,21,13,187,2,27,94,33,484.11,0.09,17.51,173.97,7,0,10.05,163.65,123.79
6456,67,80,27,120,5,16,19,14,355.88,0.09,35.88,28.0,15,1,2.54,390.02,348.43
6457,30,39,24,132,10,10,64,25,186.19,0.08,46.28,143.97,13,0,12.77,194.48,43.79
6458,114,34,27,459,7,12,5,28,129.57,0.25,10.69,267.03,10,2,2.16,764.72,1079.26
6459,204,15,8,19,3,2,56,42,344.26,0.22,27.38,236.2,18,2,11.94,245.47,1335.15
6460,29,6,47,441,4,1,34,50,154.71,0.18,48.33,127.3,5,0,3.11,91.14,1325.07
6461,131,66,50,275,10,10,73,39,463.81,0.24,41.07,103.62,12,0,11.37,872.29,377.68
6462,185,88,39,475,2,10,48,30,62.59,0.26,31.01,131.51,13,1,1.32,738.14,326.36
6463,253,56,21,232,10,28,26,31,19.23,0.29,3.49,28.75,17,2,2.56,783.78,705.67
6464,286,49,41,42,2,26,5,24,114.41,0.1,20.32,103.77,19,0,1.29,778.48,323.26
6465,62,92,11,92,7,10,88,4,305.28,0.16,32.54,283.51,4,1,3.55,509.65,207.84
6466,3,1,31,261,2,25,31,14,418.31,0.28,20.48,72.32,15,2,1.0,699.81,276.41
6467,68,65,27,48,1,2,24,9,89.21,0.17,49.85,56.15,15,1,2.21,667.72,644.85
6468,25,28,42,409,4,26,85,36,294.44,0.17,37.67,338.58,8,1,1.35,968.79,693.19
6469,179,100,46,451,6,20,22,6,76.36,0.29,9.35,95.38,9,0,7.08,25.8,1001.52
6470,141,20,48,282,10,3,22,24,283.77,0.23,24.52,101.19,14,1,3.2,610.15,1448.11
6471,231,48,27,74,10,1,85,26,14.0,0.19,19.2,185.75,9,0,5.02,73.21,1368.75
6472,300,72,8,216,4,24,57,34,281.11,0.14,29.69,189.29,11,1,4.68,853.37,548.5
6473,163,65,33,446,1,18,30,1,263.28,0.28,22.33,75.29,7,0,12.63,226.24,282.28
6474,311,90,12,221,1,11,47,23,26.21,0.05,11.9,222.9,11,1,3.29,298.54,1445.69
6475,130,51,35,109,9,24,74,17,346.26,0.13,36.22,278.6,3,1,7.99,177.32,994.91
6476,246,43,34,135,1,12,67,36,288.27,0.29,5.33,194.31,17,1,1.97,587.94,895.97
6477,297,49,16,428,7,1,39,37,313.43,0.17,26.61,358.28,18,0,6.75,850.75,799.97
6478,172,25,36,343,7,6,93,50,267.24,0.21,15.51,396.65,11,1,12.26,356.45,524.4
6479,64,74,2,238,1,16,89,45,362.39,0.18,48.33,211.92,14,2,8.23,48.53,899.12
6480,31,76,12,155,1,20,66,20,264.88,0.15,15.18,389.11,13,0,4.62,355.6,652.83
6481,47,41,27,426,6,3,77,26,461.52,0.22,17.05,258.95,14,1,6.71,887.16,790.09
6482,130,71,17,329,8,17,91,11,472.04,0.24,35.35,211.99,10,2,8.78,628.34,787.52
6483,352,64,20,492,7,26,29,20,364.7,0.14,6.42,348.14,12,0,13.67,530.53,50.1
6484,333,61,21,56,6,16,14,1,456.32,0.2,16.23,386.63,11,1,12.73,153.43,520.94
6485,110,12,30,387,10,11,4,44,461.96,0.07,34.8,399.6,6,0,14.46,566.76,253.5
6486,69,81,42,382,3,16,72,13,134.69,0.19,1.54,303.91,5,0,3.5,338.36,1319.63
6487,58,69,20,397,7,12,5,36,497.0,0.24,15.55,194.63,17,1,3.78,847.22,864.69
6488,106,14,8,198,6,1,44,44,137.38,0.2,0.41,119.12,13,2,2.4,459.19,646.58
6489,300,34,18,315,8,11,91,38,14.18,0.27,7.51,223.63,17,0,8.12,474.17,993.45
6490,330,48,18,38,4,23,24,13,481.3,0.12,30.21,311.23,2,1,3.53,856.54,315.49
6491,256,61,18,341,9,6,98,14,115.74,0.17,22.84,11.7,10,1,10.64,589.3,446.86
6492,312,81,2,339,1,19,28,12,294.14,0.07,7.8,107.79,5,0,14.39,90.33,414.59
6493,171,35,12,217,7,12,24,34,485.48,0.23,3.9,142.49,4,0,8.95,152.63,912.7
6494,162,65,32,231,9,28,5,27,29.48,0.16,2.82,312.2,13,2,11.05,839.88,771.73
6495,286,59,42,452,10,2,13,12,138.31,0.18,4.27,245.81,8,2,3.8,711.61,792.94
6496,71,36,8,342,1,10,82,38,306.37,0.08,4.8,170.86,6,2,12.43,606.23,1450.97
6497,255,79,10,453,10,19,55,36,382.47,0.3,4.32,367.79,17,0,12.99,931.32,270.53
6498,55,19,11,257,3,28,81,1,404.65,0.24,2.75,215.72,11,1,13.38,776.25,345.38
6499,323,42,14,434,7,15,30,26,442.5,0.15,34.85,289.84,4,0,13.12,779.77,874.16
6500,3,69,26,209,9,8,83,40,88.38,0.19,47.06,262.53,14,0,5.36,869.49,775.03
6501,26,19,47,201,1,11,86,40,188.17,0.2,42.8,343.54,7,0,8.39,591.97,690.54
6502,313,39,30,137,6,23,49,21,358.56,0.29,13.29,325.14,17,0,5.33,754.72,678.32
6503,126,69,42,128,2,16,82,32,359.08,0.24,10.21,395.62,15,2,13.3,57.41,941.22
6504,53,52,4,53,5,13,90,25,157.49,0.14,2.4,152.3,19,1,13.72,696.28,1187.01
6505,198,12,39,344,7,30,15,12,155.59,0.29,7.8,66.78,13,2,10.44,871.3,581.96
6506,299,83,11,394,7,28,92,25,163.72,0.13,28.39,304.17,3,1,4.08,933.62,766.01
6507,188,47,24,84,10,13,30,26,446.58,0.19,49.91,350.01,10,2,2.58,145.53,1104.17
6508,186,76,22,209,7,23,28,36,455.21,0.23,42.95,22.69,8,0,13.66,998.79,651.31
6509,305,36,3,333,4,5,84,16,12.34,0.12,25.75,133.82,18,2,5.99,639.59,361.45
6510,298,63,37,285,6,12,4,14,165.88,0.29,21.17,323.07,3,0,10.1,278.73,269.92
6511,204,76,2,36,10,10,68,46,199.06,0.1,7.39,273.69,18,1,12.44,292.13,122.62
6512,11,82,12,215,6,19,15,34,491.28,0.16,20.93,302.37,12,2,10.36,725.01,1057.06
6513,359,51,21,27,7,17,34,49,472.36,0.09,29.74,217.74,8,2,14.84,296.31,425.37
6514,354,43,5,146,9,1,75,24,316.02,0.27,29.77,153.35,15,0,9.04,422.72,811.28
6515,146,34,7,18,6,22,87,8,27.67,0.11,27.88,324.75,7,0,8.84,860.16,971.47
6516,85,97,4,118,10,15,99,27,99.65,0.06,41.2,222.26,19,0,9.63,316.89,1084.75
6517,100,49,43,137,1,16,43,39,219.93,0.06,25.5,206.49,3,1,8.47,925.08,80.04
6518,104,18,41,67,8,20,99,13,479.72,0.15,23.64,294.2,5,0,11.88,661.81,424.75
6519,46,61,36,391,2,23,75,29,51.88,0.18,15.29,77.16,9,1,14.13,173.52,437.25
6520,44,57,22,314,3,10,61,31,396.72,0.06,9.01,234.82,1,2,13.68,254.09,706.05
6521,278,93,29,463,5,10,63,43,99.64,0.07,0.07,122.46,19,2,7.92,384.12,727.9
6522,181,5,9,30,6,26,2,19,256.39,0.07,16.1,9.56,9,1,13.98,903.54,357.58
6523,187,89,26,73,7,17,52,10,384.65,0.22,31.65,299.8,2,1,3.02,569.55,281.28
6524,114,24,12,123,4,29,52,43,347.79,0.12,27.94,190.4,18,0,8.78,54.93,1258.8
6525,255,93,48,445,3,22,15,48,389.0,0.19,26.53,361.4,17,0,8.12,679.4,757.11
6526,30,64,1,489,9,23,40,40,407.73,0.07,38.62,200.57,3,1,3.96,207.18,239.57
6527,264,59,8,475,4,17,28,34,156.34,0.27,11.64,5.07,4,0,14.76,139.99,711.84
6528,98,38,33,228,9,2,95,46,185.2,0.13,33.93,164.09,15,1,14.42,368.44,1225.01
6529,313,33,4,338,9,9,96,49,408.79,0.24,30.36,69.26,1,2,1.03,819.3,494.44
6530,329,10,14,479,3,25,98,49,24.13,0.26,16.95,368.51,14,2,8.53,990.53,283.82
6531,115,37,29,273,3,22,55,43,259.66,0.3,10.93,178.87,13,2,3.13,950.71,1147.9
6532,276,97,14,246,8,27,50,1,460.6,0.24,28.13,204.77,16,1,5.76,111.4,60.6
6533,281,87,9,437,1,4,22,19,443.08,0.16,47.26,146.83,16,2,5.65,485.71,863.19
6534,275,11,9,390,6,7,29,1,403.13,0.09,3.82,209.37,1,0,5.82,356.91,1073.26
6535,261,24,26,39,6,5,72,24,15.67,0.06,47.65,34.03,3,2,9.05,142.09,702.21
6536,331,88,49,409,9,19,86,25,444.41,0.27,23.24,184.03,5,2,8.2,194.08,58.11
6537,207,71,47,170,2,4,12,4,456.27,0.16,35.5,265.71,5,1,7.5,541.19,1260.21
6538,328,21,42,426,8,18,87,24,333.52,0.24,40.16,149.53,12,0,8.31,249.86,1062.3
6539,211,20,17,315,7,30,38,39,152.96,0.17,7.58,157.67,15,2,9.37,256.27,76.1
6540,215,10,41,102,2,22,2,20,247.51,0.27,2.25,335.13,7,1,4.53,615.83,676.73
6541,40,89,4,294,1,3,12,33,382.5,0.24,6.42,215.11,9,1,12.41,171.8,498.49
6542,26,47,46,415,4,23,55,28,407.45,0.07,17.05,235.47,1,2,8.73,397.53,1417.8
6543,27,100,3,243,2,4,85,43,174.96,0.24,47.83,119.43,5,0,4.69,234.0,714.33
6544,190,47,29,157,3,14,12,45,166.4,0.12,2.14,193.71,18,1,3.4,406.25,200.49
6545,83,15,25,360,2,24,95,35,369.41,0.24,45.99,22.53,1,2,11.72,287.01,21.17
6546,170,44,21,265,9,27,9,24,344.75,0.29,28.06,172.69,15,0,8.36,640.34,825.56
6547,167,62,12,257,4,14,79,40,259.03,0.28,5.12,321.28,7,0,3.59,252.52,436.02
6548,188,6,1,464,1,17,32,44,213.03,0.08,7.64,65.42,17,2,12.74,239.4,479.06
6549,169,66,1,358,8,9,73,2,330.29,0.06,34.47,306.03,10,1,10.81,110.61,1267.62
6550,289,76,45,343,4,19,88,23,21.05,0.24,30.42,150.31,7,2,5.58,129.27,428.23
6551,229,4,46,123,10,3,8,33,42.47,0.23,8.37,11.8,16,0,4.89,823.91,820.73
6552,97,23,48,456,8,15,28,14,288.68,0.09,45.22,381.33,6,1,4.08,744.96,744.8
6553,16,13,7,47,8,21,56,15,109.09,0.22,6.65,73.36,12,2,2.0,139.79,483.48
